run_id,timestamp,environment_tier,machine_name,workload,implementation,backend,device,n,p,d,k,R,batch_R,seed,cold_time_s,warm_median_s,warm_iqr_s,host_peak_mem_mb,gpu_peak_mem_mb,validation_status,notes,profile,scenario_id,skip_reason,estimated_host_gib,estimated_gpu_gib,threads,workers,dtype,transfer_included,max_iter,separation
long_safe_20260503_190133,2026-05-04T01:26:28+0800,linux_server_cpu,BI103202,permutation,numpy_matrix,cpu,linux_server_cpu,50000,10000,,,10000,512,2,27.897997732274234,27.100039005745202,1.7471534186042845,5761.35546875,,pass,mean_p=0.5033; min_p=9.999e-05; max_p=1,long_safe,perm_cpu__R-10000__batch_R-512__estimated_host_gib-4.35__implementation-numpy_matrix__n-50000__p-10000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__threads-16,,4.35,,16,,,,,
long_safe_20260503_190133,2026-05-04T01:27:16+0800,linux_server_cpu,BI103202,permutation,numpy_matrix,cpu,linux_server_cpu,50000,50000,,,1000,512,0,12.093374934978783,12.359388872981071,0.1658189157024026,28649.83984375,,pass,mean_p=0.4987; min_p=0.000999; max_p=1,long_safe,perm_cpu__R-1000__batch_R-512__estimated_host_gib-20.91__implementation-numpy_matrix__n-50000__p-50000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__threads-16,,20.91,,16,,,,,
long_safe_20260503_190133,2026-05-04T01:27:39+0800,linux_server_cpu,BI103202,permutation,numpy_matrix,cpu,linux_server_cpu,50000,50000,,,1000,512,1,13.45930498233065,15.232544634956867,1.7563427574932575,28649.46484375,,pass,mean_p=0.5026; min_p=0.000999; max_p=1,long_safe,perm_cpu__R-1000__batch_R-512__estimated_host_gib-20.91__implementation-numpy_matrix__n-50000__p-50000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__threads-16,,20.91,,16,,,,,
long_safe_20260503_190133,2026-05-04T01:28:26+0800,linux_server_cpu,BI103202,permutation,numpy_matrix,cpu,linux_server_cpu,50000,50000,,,1000,512,2,15.54087474104017,17.461697326041758,0.6282182089053094,28649.671875,,pass,mean_p=0.5; min_p=0.000999; max_p=1,long_safe,perm_cpu__R-1000__batch_R-512__estimated_host_gib-20.91__implementation-numpy_matrix__n-50000__p-50000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__threads-16,,20.91,,16,,,,,
long_safe_20260503_190133,2026-05-04T01:28:50+0800,linux_server_cpu,BI103202,permutation,numpy_matrix,cpu,linux_server_cpu,10000,50000,,,100000,512,0,204.09528172388673,196.8366271168925,23.0133607564494,5761.4921875,,pass,mean_p=0.5017; min_p=1e-05; max_p=1,long_safe,perm_cpu__R-100000__batch_R-512__estimated_host_gib-4.351__implementation-numpy_matrix__n-10000__p-50000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__threads-16,,4.351,,16,,,,,
long_safe_20260503_190133,2026-05-04T01:33:32+0800,linux_server_cpu,BI103202,permutation,numpy_matrix,cpu,linux_server_cpu,50000,50000,,,10000,512,1,87.83220288576558,79.85584607487544,3.7194622620008886,28649.46484375,,pass,mean_p=0.5022; min_p=9.999e-05; max_p=1,long_safe,perm_cpu__R-10000__batch_R-512__estimated_host_gib-20.91__implementation-numpy_matrix__n-50000__p-50000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__threads-16,,20.91,,16,,,,,
long_safe_20260503_190133,2026-05-04T01:34:44+0800,linux_server_cpu,BI103202,permutation,numpy_matrix,cpu,linux_server_cpu,50000,50000,,,10000,512,0,98.52224638592452,116.90308972913772,2.61921702302061,28649.5625,,pass,mean_p=0.4982; min_p=9.999e-05; max_p=1,long_safe,perm_cpu__R-10000__batch_R-512__estimated_host_gib-20.91__implementation-numpy_matrix__n-50000__p-50000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__threads-16,,20.91,,16,,,,,
long_safe_20260503_190133,2026-05-04T01:35:58+0800,linux_server_cpu,BI103202,permutation,numpy_matrix,cpu,linux_server_cpu,50000,50000,,,10000,512,2,101.42552966391668,118.53327529784292,5.570077937329188,28649.34375,,pass,mean_p=0.4996; min_p=9.999e-05; max_p=1,long_safe,perm_cpu__R-10000__batch_R-512__estimated_host_gib-20.91__implementation-numpy_matrix__n-50000__p-50000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__threads-16,,20.91,,16,,,,,
long_safe_20260503_190133,2026-05-04T01:41:18+0800,linux_server_cpu,BI103202,permutation,numpy_matrix,cpu,linux_server_cpu,50000,10000,,,100000,512,2,184.58194626122713,255.4491266789846,14.977743725525215,5761.6484375,,pass,mean_p=0.5031; min_p=7e-05; max_p=1,long_safe,perm_cpu__R-100000__batch_R-512__estimated_host_gib-4.35__implementation-numpy_matrix__n-50000__p-10000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__threads-16,,4.35,,16,,,,,
long_safe_20260503_190133,2026-05-04T01:45:29+0800,linux_server_cpu,BI103202,permutation,numpy_matrix,cpu,linux_server_cpu,50000,10000,,,100000,512,1,279.216867167037,318.0182216861285,39.196948265424,5761.2890625,,pass,mean_p=0.503; min_p=3e-05; max_p=0.9999,long_safe,perm_cpu__R-100000__batch_R-512__estimated_host_gib-4.35__implementation-numpy_matrix__n-50000__p-10000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__threads-16,,4.35,,16,,,,,
long_safe_20260503_190133,2026-05-04T01:45:36+0800,linux_server_cpu,BI103202,permutation,numpy_matrix,cpu,linux_server_cpu,50000,10000,,,100000,512,0,271.1083857039921,318.4864016007632,39.553089132066816,5761.2265625,,pass,mean_p=0.4999; min_p=4e-05; max_p=0.9999,long_safe,perm_cpu__R-100000__batch_R-512__estimated_host_gib-4.35__implementation-numpy_matrix__n-50000__p-10000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__threads-16,,4.35,,16,,,,,
long_safe_20260503_190133,2026-05-04T02:13:34+0800,linux_server_cpu,BI103202,permutation,numpy_matrix,cpu,linux_server_cpu,50000,50000,,,100000,512,0,,,,,,timeout,scenario exceeded 2700s,long_safe,perm_cpu__R-100000__batch_R-512__estimated_host_gib-20.91__implementation-numpy_matrix__n-50000__p-50000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__threads-16,scenario exceeded 2700s,20.91,,16,,,,,
long_safe_20260503_190133,2026-05-04T02:14:00+0800,linux_server_cpu,BI103202,permutation,numpy_matrix,cpu,linux_server_cpu,50000,50000,,,100000,512,1,,,,,,timeout,scenario exceeded 2700s,long_safe,perm_cpu__R-100000__batch_R-512__estimated_host_gib-20.91__implementation-numpy_matrix__n-50000__p-50000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__threads-16,scenario exceeded 2700s,20.91,,16,,,,,
long_safe_20260503_190133,2026-05-04T02:18:45+0800,linux_server_cpu,BI103202,permutation,numpy_matrix,cpu,linux_server_cpu,50000,50000,,,100000,512,2,,,,,,timeout,scenario exceeded 2700s,long_safe,perm_cpu__R-100000__batch_R-512__estimated_host_gib-20.91__implementation-numpy_matrix__n-50000__p-50000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__threads-16,scenario exceeded 2700s,20.91,,16,,,,,
