run_id,timestamp,environment_tier,machine_name,workload,implementation,backend,device,n,p,d,k,R,batch_R,seed,cold_time_s,warm_median_s,warm_iqr_s,host_peak_mem_mb,gpu_peak_mem_mb,validation_status,notes,profile,scenario_id,skip_reason,estimated_host_gib,estimated_gpu_gib,threads,workers,dtype,transfer_included,max_iter,separation
long_safe_20260503_190133,2026-05-03T19:18:43+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,10,5,,,2,0.47136575216427445,0.4656588099896908,0.012414544122293591,83.1015625,,pass,inertia=926920; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.037__implementation-numpy_matmul__k-5__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__separation-2.0__threads-16,,0.037,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:18:52+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,10,5,,,2,1.7307208916172385,0.5137618551962078,0.015770527999848127,188.01953125,,pass,inertia=926920; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.037__implementation-numba__k-5__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__separation-2.0__threads-16,,0.037,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:19:03+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,10,20,,,0,1.1673232498578727,1.1705732559785247,0.08337810193188488,165.234375,,pass,inertia=700636; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.093__implementation-numpy_matmul__k-20__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__separation-1.0__threads-16,,0.093,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:19:12+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,10,20,,,0,1.7675550486892462,0.5345231415703893,0.02712935721501708,189.15234375,,pass,inertia=700636; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.093__implementation-numba__k-20__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__separation-1.0__threads-16,,0.093,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:19:24+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,10,20,,,1,1.2664511720649898,1.2890169462189078,0.08290480147115886,165.234375,,pass,inertia=710194; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.093__implementation-numpy_matmul__k-20__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__separation-1.0__threads-16,,0.093,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:19:31+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,10,20,,,1,1.3461338160559535,0.31844843411818147,0.005144598428159952,189.33984375,,pass,inertia=710194; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.093__implementation-numba__k-20__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__separation-1.0__threads-16,,0.093,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:19:39+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,10,20,,,2,1.095923524349928,1.1159040457569063,0.060106734512373805,165.234375,,pass,inertia=710221; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.093__implementation-numpy_matmul__k-20__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__separation-1.0__threads-16,,0.093,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:19:48+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,10,20,,,2,1.9381248191930354,0.5047304290346801,0.01788315223529935,189.7265625,,pass,inertia=710221; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.093__implementation-numba__k-20__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__separation-1.0__threads-16,,0.093,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:20:01+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,10,20,,,0,1.1700267042033374,1.7876693098805845,0.2840257624629885,165.234375,,pass,inertia=812293; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.093__implementation-numpy_matmul__k-20__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__separation-2.0__threads-16,,0.093,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:20:07+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,10,20,,,0,1.7100753309205174,0.43466504476964474,0.011431335005909204,190.41015625,,pass,inertia=812293; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.093__implementation-numba__k-20__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__separation-2.0__threads-16,,0.093,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:20:17+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,10,20,,,1,1.6293995631858706,1.3874446940608323,0.13158452440984547,168.609375,,pass,inertia=830763; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.093__implementation-numpy_matmul__k-20__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__separation-2.0__threads-16,,0.093,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:20:23+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,10,20,,,1,1.5495001897215843,0.4086243249475956,0.005304655758664012,190.86328125,,pass,inertia=830763; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.093__implementation-numba__k-20__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__separation-2.0__threads-16,,0.093,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:20:31+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,10,20,,,2,1.460527213755995,1.3366311737336218,0.1514211678877473,168.609375,,pass,inertia=833961; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.093__implementation-numpy_matmul__k-20__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__separation-2.0__threads-16,,0.093,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:20:38+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,10,20,,,2,1.3300461978651583,0.3456722251139581,0.003970761317759752,189.1171875,,pass,inertia=833961; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.093__implementation-numba__k-20__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__separation-2.0__threads-16,,0.093,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:20:48+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,10,50,,,0,1.7780218361876905,1.4867881857790053,0.37827773950994015,182.2890625,,pass,inertia=601668; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.205__implementation-numpy_matmul__k-50__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__separation-1.0__threads-16,,0.205,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:20:54+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,10,50,,,0,1.4683072492480278,0.4665493913926184,0.001128051895648241,231.58203125,,pass,inertia=601668; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.205__implementation-numba__k-50__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__separation-1.0__threads-16,,0.205,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:21:00+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,10,50,,,1,1.0466995988972485,1.033313810825348,0.003734047757461667,182.109375,,pass,inertia=599435; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.205__implementation-numpy_matmul__k-50__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__separation-1.0__threads-16,,0.205,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:21:11+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,10,50,,,1,1.954773262143135,0.636333656962961,0.039845847291871905,231.51171875,,pass,inertia=599435; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.205__implementation-numba__k-50__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__separation-1.0__threads-16,,0.205,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:21:25+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,10,50,,,2,1.8936115577816963,1.672052436042577,0.18686290457844734,182.16796875,,pass,inertia=604200; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.205__implementation-numpy_matmul__k-50__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__separation-1.0__threads-16,,0.205,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:21:33+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,10,50,,,2,2.0674534738063812,0.6800542138516903,0.06761339190416038,231.06640625,,pass,inertia=604200; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.205__implementation-numba__k-50__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__separation-1.0__threads-16,,0.205,,16,,,,20,1.0
