run_id,timestamp,environment_tier,machine_name,workload,implementation,backend,device,n,p,d,k,R,batch_R,seed,cold_time_s,warm_median_s,warm_iqr_s,host_peak_mem_mb,gpu_peak_mem_mb,validation_status,notes,profile,scenario_id,skip_reason,estimated_host_gib,estimated_gpu_gib,threads,workers,dtype,transfer_included,max_iter,separation
long_safe_20260503_190133,2026-05-03T20:30:10+0800,linux_server_cpu,BI103202,permutation,threadpool_matrix,cpu,linux_server_cpu,5000,10000,,,10000,512,0,14.55783730885014,14.020368484780192,0.11393184750340879,612.13671875,,pass,mean_p=0.502,long_safe,perm_workers__R-10000__batch_R-512__estimated_host_gib-0.473__implementation-threadpool_matrix__n-5000__p-10000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__workers-1,,0.473,,,1,,,,
long_safe_20260503_190133,2026-05-03T20:31:51+0800,linux_server_cpu,BI103202,permutation,threadpool_matrix,cpu,linux_server_cpu,5000,10000,,,10000,512,0,11.072003009729087,13.76646371372044,3.3659086446277797,611.86328125,,pass,mean_p=0.502,long_safe,perm_workers__R-10000__batch_R-512__estimated_host_gib-0.473__implementation-threadpool_matrix__n-5000__p-10000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__workers-2,,0.473,,,2,,,,
long_safe_20260503_190133,2026-05-03T20:32:23+0800,linux_server_cpu,BI103202,permutation,threadpool_matrix,cpu,linux_server_cpu,5000,10000,,,10000,512,0,20.221907587721944,11.42978886095807,0.4899177551269531,640.23828125,,pass,mean_p=0.502,long_safe,perm_workers__R-10000__batch_R-512__estimated_host_gib-0.473__implementation-threadpool_matrix__n-5000__p-10000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__workers-4,,0.473,,,4,,,,
long_safe_20260503_190133,2026-05-03T20:33:23+0800,linux_server_cpu,BI103202,permutation,threadpool_matrix,cpu,linux_server_cpu,5000,10000,,,10000,512,0,0.8803261453285813,0.9427291918545961,0.03903552913106978,1124.80859375,,pass,mean_p=0.502,long_safe,perm_workers__R-10000__batch_R-512__estimated_host_gib-0.473__implementation-threadpool_matrix__n-5000__p-10000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__workers-8,,0.473,,,8,,,,
long_safe_20260503_190133,2026-05-04T01:48:49+0800,linux_server_cpu,BI103202,permutation,threadpool_matrix,cpu,linux_server_cpu,5000,10000,,,10000,512,0,2.0435139290057123,1.6359270010143518,0.15302088297903538,1701.875,,pass,mean_p=0.502,long_safe,perm_workers__R-10000__batch_R-512__estimated_host_gib-0.473__implementation-threadpool_matrix__n-5000__p-10000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__workers-16,,0.473,,,16,,,,
long_safe_20260503_190133,2026-05-04T01:49:09+0800,linux_server_cpu,BI103202,permutation,threadpool_matrix,cpu,linux_server_cpu,5000,10000,,,10000,512,0,2.0325360796414316,1.8303850921802223,0.1279732685070485,1955.47265625,,pass,mean_p=0.502,long_safe,perm_workers__R-10000__batch_R-512__estimated_host_gib-0.473__implementation-threadpool_matrix__n-5000__p-10000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__workers-32,,0.473,,,32,,,,
long_safe_20260503_190133,2026-05-04T01:50:08+0800,linux_server_cpu,BI103202,permutation,threadpool_matrix,cpu,linux_server_cpu,5000,10000,,,10000,512,0,1.570488752797246,1.5663701039738953,0.3455129028297961,1785.78515625,,pass,mean_p=0.502,long_safe,perm_workers__R-10000__batch_R-512__estimated_host_gib-0.473__implementation-threadpool_matrix__n-5000__p-10000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__workers-64,,0.473,,,64,,,,
long_safe_20260503_190133,2026-05-04T02:20:52+0800,linux_server_cpu,BI103202,permutation,threadpool_matrix,cpu,linux_server_cpu,5000,10000,,,10000,512,0,2.638890461064875,2.578205887693912,0.18697153008542955,1777.08203125,,pass,mean_p=0.502,long_safe,perm_workers__R-10000__batch_R-512__estimated_host_gib-0.473__implementation-threadpool_matrix__n-5000__p-10000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__workers-128,,0.473,,,128,,,,
