run_id,timestamp,hostname,workload,method,worker_count,n,p,R,batch_R,seed,cold_time_s,warm_times_s,median_warm_time_s,p25_warm_time_s,p75_warm_time_s,peak_parent_rss_mb,peak_child_rss_mb,total_peak_rss_mb,correctness_status,max_abs_p_diff,max_abs_stat_diff,load_avg_before,load_avg_after,load_status,cpu_affinity,effective_cpu_count,env_json,notes
parallelism_targeted_20260506,2026-05-06T18:01:42+0800,BI103202,permutation,numpy_matrix_same_stream,1,5000,10000,1000,256,0,1.96018534,"[1.9666514778509736, 1.9582966663874686, 1.962936393916607, 1.9591299099847674, 1.9621826717630029]",1.96218267,1.95912991,1.96293639,805.636719,0,805.636719,pass,0,0,"161.16,143.48,143.56","149.66,141.82,143.02",ok,0-511 (512 CPUs),512,"{""MKL_NUM_THREADS"": ""1"", ""NUMBA_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""VECLIB_MAXIMUM_THREADS"": ""1""}",numpy_matrix_same_stream; deterministic per-permutation seed stream; reference=worker_count_1
parallelism_targeted_20260506,2026-05-06T18:01:55+0800,BI103202,permutation,process_pool_same_stream,1,5000,10000,1000,256,0,1.96170544,"[1.9656251440756023, 1.9583983728662133, 1.9599487949162722, 1.954282941762358, 1.9581941240467131]",1.95839837,1.95819412,1.95994879,805.570312,0,805.570312,pass,0,0,"149.66,141.82,143.02","134.27,138.82,142.02",ok,0-511 (512 CPUs),512,"{""MKL_NUM_THREADS"": ""1"", ""NUMBA_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""VECLIB_MAXIMUM_THREADS"": ""1""}",process_pool_same_stream; deterministic per-permutation seed stream; reference=worker_count_1
parallelism_targeted_20260506,2026-05-06T18:02:04+0800,BI103202,permutation,process_pool_same_stream,4,5000,10000,1000,256,0,1.04769788,"[1.0485645239241421, 1.052866589743644, 1.0605132691562176, 1.04366645636037, 1.0469937822781503]",1.04856452,1.04699378,1.05286659,806.984375,407.585938,2437.32812,pass,0,0,"134.27,138.82,142.02","128.57,137.56,141.59",ok,0-511 (512 CPUs),512,"{""MKL_NUM_THREADS"": ""1"", ""NUMBA_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""VECLIB_MAXIMUM_THREADS"": ""1""}",process_pool_same_stream; deterministic per-permutation seed stream; reference=worker_count_1
parallelism_targeted_20260506,2026-05-06T18:02:11+0800,BI103202,permutation,process_pool_same_stream,16,5000,10000,1000,256,0,0.919172586,"[0.8818893162533641, 0.9291327726095915, 0.8782678321003914, 0.9505711011588573, 0.8764699860475957]",0.881889316,0.878267832,0.929132773,811.097656,411.722656,7398.66016,pass,0,0,"128.57,137.56,141.59","118.17,135.04,140.73",ok,0-511 (512 CPUs),512,"{""MKL_NUM_THREADS"": ""1"", ""NUMBA_NUM_THREADS"": ""1"", ""NUMEXPR_NUM_THREADS"": ""1"", ""OMP_NUM_THREADS"": ""1"", ""OPENBLAS_NUM_THREADS"": ""1"", ""VECLIB_MAXIMUM_THREADS"": ""1""}",process_pool_same_stream; deterministic per-permutation seed stream; reference=worker_count_1
